POLICY_ID,PREMIUM,AGENT_NAME
POLICY-a3e72731-322b-429d-8228-d6e10fd4bef2,965.31,Brett Willis
POLICY-a3e8aaca-3822-4a09-bd8f-85fa5e0eb486,4891,Robert Wilson
POLICY-a3ef559d-733a-41c4-984a-10c37f4950ea,2043.8,Jordan Horn
POLICY-a3f0a8a3-fbe8-497f-ab2c-58d139cf388c,17615.17,Colleen Hill
POLICY-a3f2fd1c-fc26-49c1-93f0-00d1c731f150,10699.31,Alexander Hill
POLICY-a3f512b5-b3e5-4c87-8046-4639877645ba,1701.62,Dr. Christopher Davis
POLICY-a3f7a175-f0d6-4348-8b38-729f44360f0b,2116.77,Taylor Munoz
POLICY-a3f9f0de-06b3-4ae8-9ca9-06a1e323bbea,3954.81,Nancy Williams
POLICY-a3fab092-c230-4aa7-bf0e-e7067923a506,4450.92,Destiny Clark
POLICY-a412a9b9-4267-45f5-a2ac-d5a93113e628,2035.5,Brian Adams
POLICY-a418306c-9cb0-41b2-a1f1-e014eb875ee1,2137.12,Clarence Williams
POLICY-a41aef07-50f7-4d14-b1d4-20bce050f08d,9130.24,Christopher Tucker
POLICY-a41c4988-3952-4ea9-873d-fe9969b60ecd,4253.93,Brian Olson
POLICY-a41cd8a9-3e7b-4877-9a54-7db752c77317,7974.99,Austin George
POLICY-a4279e91-3241-4c64-9a1d-86d735a49532,4707.82,Kristi Anderson
POLICY-a429101b-2a42-4c93-95ef-cec134adb6e6,5743.57,Jill Cook
POLICY-a4292cee-d39e-4636-8133-f1a3bb4a9c3b,6367.55,Robert Arnold
POLICY-a42c97bd-b0fe-470d-be46-9f5d3721018e,2815.12,Scott Gibson
POLICY-a42d3fb1-283a-4a53-a009-107769c5bebf,12868.31,Donna Bush
POLICY-a42f6997-ce12-4a9e-b3ca-adb9513e8407,6313.54,Brandon Porter
POLICY-a4476456-3a61-4b4b-9332-20c811110a9c,14186.75,Alexander Hill
POLICY-a447e7a1-e8a5-4b53-aed1-9229fc9e9e6d,10107.19,Luke Foley
POLICY-a4539f63-d2db-4f8c-8e4c-aebe50ac82a0,4382.69,Andrea Trevino
POLICY-a4585b81-7685-4637-a3a4-b0c9f2b3a66d,9549.14,Benjamin Mays
POLICY-a45ae91b-394d-4b8e-a251-6dfcaa8d5584,2017.55,Nicolas Robertson
POLICY-a466042b-21ea-451b-9ba4-8d85a5634763,13420.8,Christopher Chavez
POLICY-a47e4e49-5e5b-4741-92ab-d217dd5a69b0,12175.12,Clarence Williams
POLICY-a4862504-eba3-47a3-bd7c-89f79b0ecfbc,9318.61,Stephanie Delacruz
POLICY-a48e46fa-08b4-4c66-b515-9effe78a4856,17632.19,Stephanie Smith
POLICY-a49272e2-39e3-4e50-bd72-6cd683e13d9d,7707.57,Jamie Ward
POLICY-a4a7e55a-fb43-4543-a372-0515ffe9efd3,9379.54,Kristi Anderson
POLICY-a4a8c441-1284-401b-97db-42ea6f94bce9,2745.41,Mary Thomas
POLICY-a4aaea55-05dd-41b1-905b-ee07352d170b,10131.26,Micheal Miller
POLICY-a4b28e74-66be-494b-aab4-70d02a9e4744,16177.67,Scott Gibson
POLICY-a4b33f50-fbe2-40d8-819d-49dd5dd5e3d4,19690.02,Rachel Lee
POLICY-a4b71e91-677f-4e55-927c-fca3c4e8ad8a,16075.68,Ryan Cunningham
POLICY-a4b84209-39aa-409f-9276-392753ac2b3e,4059.86,Gabriella Bullock
POLICY-a4ba29ac-7534-4e4f-8717-352c9999e1ba,11038.77,Justin Boyd
POLICY-a4becae7-f10f-42e6-bde8-07c62fe52ad2,3731.39,Mr. James Cooper
POLICY-a4c20dcc-3536-4020-89f4-db95c9d86083,4010.7,David Novak
POLICY-a4c3e457-7653-4440-ac7a-d23798b8b3e5,19557.14,Jennifer Reynolds
POLICY-a4c6d54f-5126-45c3-9d68-26606bd723d2,773.68,Natalie Santos
POLICY-a4c6e954-7ecc-48ac-a7f5-2187c2efceba,17122.66,Jamie Brennan
POLICY-a4cd1c1f-6a65-4e95-b3fe-1fe5804f18eb,7419.89,Arthur Martin
POLICY-a4d0729c-5a7b-4333-85d2-2515a3ec788c,15410.27,Michael Henry
POLICY-a4d1b6d3-a45d-40ff-928f-9a527580ae6f,12607.41,Angela Edwards
POLICY-a4d2e87c-948f-4722-acc9-867a6e3e6adb,3678.86,Lawrence Whitehead
POLICY-a4d316a4-86b7-42d0-b612-1786ec00ad0e,810.74,Jermaine Rogers
POLICY-a4da7add-1b94-4a84-b3e7-449c2d256da7,10351.26,Sergio Smith
POLICY-a4e162de-23e0-491c-8bf0-c4dcb2da2ed7,6616.06,Richard Hayes
POLICY-a4e61b90-f106-46e9-9da7-d2f6baaa962e,6194.81,Stanley Donovan
POLICY-a509f789-fb47-424f-9146-2964290c1f31,562.55,Kim Oliver
POLICY-a50ebb61-b2e0-4e79-a1b2-43673b062b20,925.28,Anna Jones
POLICY-a5167f2e-b60f-44c2-8ece-447932c3750e,6570.43,Rachel Wright
POLICY-a5196910-44c3-4c8a-b17c-9b23a3639780,6161.33,Jason Parker
POLICY-a52241eb-986e-411f-935a-f839c3463383,8786.31,Austin Evans
POLICY-a522b8e0-a6cf-4fa5-be6c-b4daaeb2ea8e,4389.56,John Wright
POLICY-a5256bad-d10e-4bd6-9114-73951ada4b10,2260.33,Matthew Maldonado
POLICY-a5278b88-0bb8-4572-900d-350618f18f0a,4462.88,Ryan Cunningham
POLICY-a52bc00e-47b1-45d1-99fe-51291cb21a9e,1081.85,Henry Oconnell
POLICY-a52bea45-fdcf-4e04-91a0-e7cf881c8e1a,3356.03,Nancy Williams
POLICY-a52e2e0b-5ece-4dff-971c-ef667deb2dff,11154.61,Angela Edwards
POLICY-a530901b-1d7a-4484-a898-a3093b6f25dd,1880.82,Thomas Torres
POLICY-a54288b8-1910-44a7-bd34-5b65cb4e1112,19156.67,Kelly Fleming
POLICY-a5436c97-70fa-4bf9-b372-49b63b611978,3444.33,Sara Marshall
POLICY-a545e71e-97ef-4afc-b86f-bf581a9008fd,1407.29,Angela Edwards
POLICY-a5480ed0-fccb-4204-8495-db4ad617d196,19117.05,Jessica Adams
POLICY-a549d2d6-5b9d-48bd-afc7-106a0da15ffc,5540.58,Erin Pham
POLICY-a54b3a1c-9eed-427a-8286-ec40d817743b,6353.2,Melanie Hardy
POLICY-a55805f1-86c8-4917-ac46-af92cc4c9bf7,13910.45,Rachel Clark
POLICY-a55bfaec-88fa-4bec-8fe9-ac3186598182,3077.87,Nancy Mayer
POLICY-a55e8830-33a6-4e14-ab7d-c3575004ccbe,12585.76,Aaron Randall
POLICY-a55f19e3-2c6f-4bb6-aa1a-d47af469b785,2553.68,Anthony Dunn
POLICY-a56115a6-025a-4d61-9015-8df62fb18914,9289.88,Dana Brock
POLICY-a5661d24-2e7a-4c2b-ac3e-c564dffcd613,8169.53,Kristi Anderson
POLICY-a56e7b86-ba26-4730-be13-8d2df03337e2,1697.29,Jason Cook
POLICY-a574761c-b971-417c-b3f3-607532b2ce89,2432.04,Michelle Garcia
POLICY-a58956c3-6bb1-48f5-921e-bb17e37f60b3,4649.59,Tamara Rivera
POLICY-a58bde79-2015-4842-809f-441067eca7a1,2292.57,Ellen Morales
POLICY-a58fce3b-3336-46c7-81ec-df08ab90ffdc,7271.56,Heather Young
POLICY-a59a650b-9b1e-4bb1-a90c-b1e3efbb978a,7611.56,David Richardson
POLICY-a59e9e3b-be6e-4d22-8b94-329f84ea5b5d,3581.46,Erika Melton
POLICY-a59f6fa2-7f30-441b-a472-5968b8082722,7862.18,Christopher Thomas
POLICY-a59fdc55-82c3-48b3-ad1e-ad4e7efe3a79,5417.88,Barbara Sanders
POLICY-a5a12f9e-f3ba-4a6a-81d0-52a4cbb3697a,14457.09,Allison Lara
POLICY-a5a9cd2d-cfeb-4a6d-8deb-08d27bef5680,4079.68,Justin Ballard
POLICY-a5ae4d82-b23e-4804-b724-0ca501b1a99d,3223.67,Gregory Jones
POLICY-a5ae9162-8196-4e18-9bc8-acf10f32928a,5647.06,Brett Willis
POLICY-a5af0300-4ee5-40eb-9351-4360989fd371,4823.52,Jared Schneider
POLICY-a5b090f6-19de-4fea-a583-3b9c4ed9f705,14621.82,Amy Lane
POLICY-a5b093aa-eac7-45b0-be82-3e39ad37b268,9027.25,Mr. Jonathan Murphy
POLICY-a5b4ef93-2edb-405c-8461-e02ee49d85c2,3110.79,Cheryl Peterson
POLICY-a5d0833d-923b-45ff-80f5-48eac770ee4d,5218.7,Lawrence Whitehead
POLICY-a5d44a39-2f0d-4f3b-9037-938d761b8811,1879.52,Melanie Coleman
POLICY-a5d61859-8615-4852-8310-7e22d54fed87,1723.52,Mr. Ruben Lane
POLICY-a5ddfe10-5536-413b-9d3a-9e6b14282662,2284.89,Michael Sosa
POLICY-a5eeb94a-6146-42f3-bf7e-3e00b49f79dc,11187.96,Michelle Garcia
POLICY-a5ef1aa9-dc56-4abf-a9d5-3e08355027c0,9122.93,Lydia Yates
POLICY-a5f805e5-b6e3-495f-b2bd-ad3dc63de9fc,4805.26,Kimberly Pacheco
POLICY-a5fd34eb-5938-471a-b3d7-fab149a814dc,911.68,Michael Cardenas
POLICY-a600bc0f-e6f9-4223-a07e-ec3a885445cf,12830.64,Aaron Johnson
POLICY-a6011e8e-037d-4c23-8936-d5a5cd429edc,2085.34,Michael Martin
POLICY-a6016e2d-2c52-4b73-b514-21ed27b8dd2b,7735.08,Ellen Morales
POLICY-a60b6386-663e-4835-88c1-85890eab0c43,8834.52,Tara Barrera
POLICY-a610391e-22c4-4718-a306-9950b83b15a9,5614.15,Barbara Jones
POLICY-a614267d-b535-4e27-91f3-88dfaf386f7b,18501.69,Brenda Clark
POLICY-a61799e6-3334-4577-8108-72252271f3d7,6087.22,Stacy Bradley
POLICY-a61981d5-0f8e-4cdd-a33f-97822d9699a1,1879.14,Jordan Gonzalez
POLICY-a61aa7b3-f847-450f-a446-30094a39c5fe,3378.88,Bryan Frank
POLICY-a6217db4-2a2a-4780-92d1-9012e2da9a76,6301.4,Robin Hammond
POLICY-a6245764-51e4-4cbf-812a-32fb6fb4857f,8480.14,Rachel Wright
POLICY-a6283f33-59b1-4321-ad9c-4104761443d1,2610.63,Dennis Martinez
POLICY-a62e009c-49a4-4053-a156-3376ca4c997a,757.07,Sheila Rodriguez
POLICY-a62fc8c5-14de-43fd-a1dd-f7753aaff2d7,15696.01,Jermaine Rogers
POLICY-a6393dc6-380f-4d65-b86e-40604e87351c,984.38,Jennifer Mckinney
POLICY-a63e16fc-4212-4162-ba7f-15f068f01331,1060.11,Michael Henry
POLICY-a64d9eda-1a00-4850-ba39-5fbf9bd314fc,533.67,Mr. Jonathan Murphy
POLICY-a650f2fc-0ae4-48e3-85c2-25468aac2c11,6015.78,Jennifer Walker
POLICY-a6571356-178c-4734-94cf-b6060bd2319f,6388.39,Barbara Casey
POLICY-a65d4a11-1a1f-4d31-97d6-d2d074e6ebc4,15181.05,Natalie Santos
POLICY-a65e45e9-86fa-434f-84e4-24ad149ac0e4,4940.84,Clarence Williams
POLICY-a6655182-68d4-4466-8cb7-48acd3b4d7ca,1568.97,Marissa Jimenez
POLICY-a665a010-1bd1-48d1-9b7b-754b15a99519,2032.39,Arthur Martin
POLICY-a66b28ba-af3a-462a-9c2e-5762d0d99839,806.68,Stephanie Delacruz
POLICY-a66cea1d-2867-452e-be9d-e50794762425,2649.03,Amy Rivera
POLICY-a66e650b-2655-40ad-becb-b3fd0a8b5d16,9441.52,Amy Lane
POLICY-a672866d-d677-4086-9acf-997e542f14fd,8261.58,Cindy Hall
POLICY-a673f81b-3efb-46e5-b9c4-a8a71be85b66,17506.47,April Clarke
POLICY-a677ae8b-da9d-4586-9257-4cdf00c2ead6,6862.3,Dominic Hart
POLICY-a677fc73-e9a5-4089-80cb-3b383186d08a,12918.49,Nancy Mayer
POLICY-a678f0af-5ce5-4461-b582-798ec3c9ed3d,9126.2,Andrea Trevino
POLICY-a67b29ec-98b7-40ef-910e-1bb6d8a54148,8810.49,Dorothy Henderson
POLICY-a6893d80-e536-4fac-98c4-802d0fed06a4,1900.09,Amy Gonzalez
POLICY-a69cba82-2021-4ada-80a7-cbf84b20fd69,4014.64,Pamela Johnson
POLICY-a6a4d154-59a7-45e4-9870-1a50fbccbd56,1536.78,Debra Dawson
POLICY-a6b71193-f3bc-4b8f-b27f-314c1019eeb1,5791.59,April Mullins
POLICY-a6ba2b7e-e8e4-4948-b4a6-ac8ff5b235a3,8331.47,Chelsey Horne
POLICY-a6bbaebd-14ca-4d04-896b-d161173c2bd5,5522.28,Carly Burton
POLICY-a6be3530-4bec-47e4-ac5f-f683a0c1b04c,2645.72,Loretta Phillips
POLICY-a6c4ef11-0e30-4bec-97b9-952f87abfa86,1362.91,Jerry Cruz
POLICY-a6c7d3cb-26e9-4db7-a483-e6941cccee8e,14524.14,Chad Washington
POLICY-a6cae1f2-0244-4245-a5e2-02c587ee5e7c,1819.43,Kristopher Rivera
POLICY-a6ce101b-b445-452f-98f3-233d3da0c0da,1191.08,Joseph Allen
POLICY-a6cfc07f-a72c-4d66-b018-0e47d58cf0ac,9721.36,Lauren Harding
POLICY-a6d45850-75de-43ff-ace1-633ae9b14882,6615.16,Brian Lara
POLICY-a6d9b2b8-2d81-4ce4-8a21-89f29af2680a,7959.9,Helen Price
POLICY-a6da5a14-a9af-4404-9e80-49eceab9d581,10391.8,Michael Campbell
POLICY-a6ea4b4d-a6ad-4c40-9b22-f8f1092c799a,8280.85,Erin Ramos
POLICY-a6f77f82-65b3-4cde-81d2-499b058d89d6,1905.2,Larry Arroyo
POLICY-a6f79dab-d032-444e-8562-db36920e60c6,1891.56,Beth Murillo
POLICY-a6fc9194-0a17-447c-973f-32cafccfe2ac,12530.19,Brandon Porter
POLICY-a6ff7411-c35d-4685-a844-3d3c518714ac,18420.5,Samuel Wyatt
POLICY-a706296e-910d-4169-87ed-4672706146d7,6248.15,Dorothy Henderson
POLICY-a70f09f3-55bd-4096-8f4b-405e700bcb9b,5753.25,Carly Burton
POLICY-a71025c2-9194-4a14-ba15-d55f342942c5,3161.74,Melanie Hardy
POLICY-a71641df-1375-4c21-87eb-a41fe6ec981e,1992.97,Timothy Martinez
POLICY-a716b06b-df4e-424e-ac9e-886a16fb2318,9457.75,Travis Roth
POLICY-a717baec-2317-43fe-a874-0d17ddf7fccc,2670.56,Barbara Perez
POLICY-a722d383-92ba-4a50-8310-a4d4a7659dac,9709.03,Anthony Fuentes
POLICY-a723596c-32a6-4770-b90e-6cf5f44d9d3e,2807.75,Deanna Gilbert
POLICY-a7275a59-fec6-4583-8ba7-38813e7a51ef,5649.37,Erica Davis MD
POLICY-a7282379-d1ff-4f37-932e-f119e263c466,19820.2,Jennifer Perez
POLICY-a72e7697-261b-4554-a20e-d32c25d3b49c,7066.7,Caleb Martin
POLICY-a73579b0-e83b-4436-af03-eeff94af7bc3,4889.11,Ashley Riley
POLICY-a73cbe2e-0351-4450-904a-4caf331dd7fe,558.87,Jasmin Walsh
POLICY-a73d3cbe-69dd-48f8-b51b-cf51f2fafa62,991.17,Andrea Lee
POLICY-a7473e45-0460-443b-912f-2caec1c6ad54,2580.13,Cheryl Peterson
POLICY-a75f5aa0-9fba-40b5-9d41-14dff829b12f,3930.93,John Greene
POLICY-a7605c2c-b517-4aab-963d-799dbcd4e4d5,1614.68,Jennifer Rivera
POLICY-a760f569-44c3-4ff7-bc78-c05787cfdd95,5682.33,Steven George
POLICY-a769a7e5-2ff1-4ecb-89cd-66ed8102124d,2806.42,Marcus Mcconnell
POLICY-a76f258d-d4fc-49ba-b1f0-2c562e6d3051,5302.79,Mr. Ruben Lane
POLICY-a773616c-35f4-4389-ba80-3c140a02fda3,6087.39,Claudia Copeland
POLICY-a77de98b-845a-4695-90cf-1e41dd4ecf66,1913.03,Larry Arroyo
POLICY-a77f0ec8-5793-4188-a712-1b7019422290,2335.19,Michelle Bowers
POLICY-a77fc91d-5366-43ba-a98e-cdec4d016d22,11128.07,Arthur Martin
POLICY-a78c54e8-fe59-414f-aa91-2bb358a2382e,12558.97,Brian Olson
POLICY-a791adc2-5211-4604-8a15-059255ad642e,13955.65,Kimberly Pacheco
POLICY-a797667e-9d20-4ac2-9da2-9370fb6ea0e2,16084.48,Scott Gibson
POLICY-a797a273-cb9e-4574-b67f-9eb1a6f3cf18,6759.87,Stacey Silva
POLICY-a79f08cb-9272-4039-a20b-3bfc0001cb33,15619.83,Dominic Hart
POLICY-a79f4bc0-a3ed-4c12-91d5-4a7e3c99978d,3557.3,Holly Walker
POLICY-a7a8c229-ab4e-42c3-b2e6-276a92d93bb8,4775.81,Daniel Johnson DDS
POLICY-a7ab07b7-6a29-44a3-bfb5-4da46f5a830b,6582.7,Sarah King
POLICY-a7b56fcc-d631-4520-8b08-f95461254271,5456.02,Carrie Martinez
POLICY-a7c309ed-fbe9-47d9-ac96-06032f173f40,10587.36,John Wright
POLICY-a7c37799-c094-4117-996d-5892dad9b3c6,8723.72,Lori Harrison
POLICY-a7c66115-fe20-4ffb-83eb-47f857798628,9978.97,Ronald Thompson
POLICY-a7cd48fc-7a7c-461b-8a56-d83c26fed272,8813.55,Thomas Pham
POLICY-a7d029d3-742d-4fcd-bc42-295de82173c2,10499.19,Joan Adams
POLICY-a7e0b19d-df53-4b45-9c20-3e5baa8b25ca,3197.3,Kimberly Pacheco
POLICY-a7e34ce6-42dc-43c5-9b8d-0637944ad726,11861.62,Michael Gibson
POLICY-a7ead1ba-5bfd-4e4c-b1f0-41fb6df9ff8f,2182.29,Jessica Robinson
POLICY-a7eb6fcd-eaac-4df5-bcf7-203ac556d617,3738.71,Dana Proctor
POLICY-a805d27a-e7d2-4137-816c-71a6bbc2ace6,5390.03,Stacy Bruce
POLICY-a818064f-d24a-4742-8ade-e5a0a609b698,7561.16,Melanie Coleman
POLICY-a81b8fbc-2cce-49ba-aec6-69f0e115f79f,2942.34,Kristi Anderson
POLICY-a822a1aa-3e08-4cb7-bac5-50190e540b29,2141.92,Sarah Flowers
POLICY-a82b1060-839f-4874-81fc-ec754b62707d,5111.38,Jackie Carrillo
POLICY-a8332f04-f51b-434c-a4e1-c22882fe25eb,7876.63,Arthur Martin
POLICY-a8335e05-659d-442d-b3e7-f0db29d76e55,12772.73,Ryan Cunningham
POLICY-a83a6ae8-8871-47d1-9e04-d6c9e943700e,13565.01,Kimberly Pacheco
POLICY-a8425145-3091-43cf-b84a-0b18e0f485b7,4709.03,Mark Brown
POLICY-a845b0fb-61ae-4d03-95cc-95bf249fe280,11460.58,Jeffrey Russell
POLICY-a849513f-558b-4134-a72f-018b2ca75d48,13947.85,Loretta Phillips
POLICY-a84c06f5-3645-4ccb-9c54-56926e1b5502,6677.05,Kathleen Griffith
POLICY-a84fa053-e599-4131-b2ce-2f1a6add8848,4453.2,Rhonda Peterson
POLICY-a851a65c-8431-433e-9549-9624450ba591,1849.51,Susan Reed
POLICY-a8668e46-e285-4994-bf3d-7e356c8a6d32,3594.53,Joseph Jones
POLICY-a8693bbb-4dcf-4257-b031-8baef8b6bee6,4361.07,Kevin Harvey
POLICY-a8737c68-00d3-483b-a8d7-bea827114a78,1461.9,Michael Price
POLICY-a879de70-9f9c-4a08-91be-4484ffc002e8,12777.05,Gwendolyn Blanchard
POLICY-a87ce9af-2e58-4e84-ba59-3acdbf90feda,4321.62,Lauren Harding
POLICY-a880420f-1720-45ef-97c4-1ce4c626e5b0,5980.29,Tyler Jones
POLICY-a8a0fe93-ece0-4b19-b139-728e7c222f46,12422.97,Jill Cook
POLICY-a8a3af51-de0a-40d5-87ec-a91ab3afd049,2238.54,Jason Parker
POLICY-a8a56e60-fbe6-4331-8dc8-afe67cfdc6f3,8532.07,Robert Dominguez
POLICY-a8a7466c-971a-4756-93bf-5427c2de715e,2597.49,Timothy Webster
POLICY-a8aa06b1-2d13-42fb-bb89-c8b637469c72,526.27,James Jones
POLICY-a8aaa226-54ae-4ebc-9c93-01d671cb8d4d,17057.95,Kristi Anderson
POLICY-a8ad77c9-9ac1-480e-8372-f083cb15efd5,8575.95,Kimberly Allen
POLICY-a8bea858-64ac-4677-acdd-beee8a5aaa69,5495.06,Paul Spencer
POLICY-a8bfceb9-9245-478c-9f36-2ced85dbfa98,4978.32,Kimberly Allen
POLICY-a8c29f8a-3146-4df4-93a6-aeb10dfd7817,14097.98,Helen Price
POLICY-a8cc7dc1-0bb7-4d22-839e-9c0422caefb2,6230.62,Jerry Cruz
POLICY-a8cdab4c-dc99-4889-9085-26f9dac6618a,3877.95,Jerome Livingston
POLICY-a8d07876-18d4-414d-b966-1633aa2dd633,4143.17,Alan Huffman
POLICY-a8d0f50c-c4e7-4fce-b68d-9cdf507d6007,3590.65,Bradley Mcclure
POLICY-a8d39efc-ecf9-44c7-ad75-854afc2619da,2272.06,Natalie Santos
POLICY-a8d6a2a9-02e0-451b-ae18-6d7d06938415,4425.56,Richard Humphrey
POLICY-a8dacc9d-b24a-41ab-a0de-f80852dfe2bd,11368.82,Michael Cardenas
POLICY-a8e0e9c8-2209-46ad-9490-0bfff990c1a7,11550.86,David Richardson
POLICY-a8e17995-7144-4fd9-bcf6-d0f2d604a5db,10130.95,Mark Brown
POLICY-a8e91ccd-a01e-409f-bca6-c09b9eefaf09,6396.91,Angela Lopez
POLICY-a8f3b9d4-612d-4da4-8c91-a4cdd46df235,10496.18,Donna Bush
POLICY-a8f95a99-574e-4f1a-a859-193d3bcf90b8,6369.33,Lauren Cooper
POLICY-a8fbd43d-eccc-4b30-91e7-7bc4ccc529c8,2093.09,Michael Campbell
POLICY-a9024e2c-581f-412e-a9f4-ce2a9317d7ca,896.6,Colleen Hill
POLICY-a909e622-d322-4bce-879c-51f5f12e6647,7205.45,Holly Ward
POLICY-a90d6ab6-4905-4c92-af05-25c06083b377,2377.08,Timothy Cole
POLICY-a90ddecb-ee15-49d8-b767-cfead07ac601,4868.71,Larry Arroyo
POLICY-a90fb5f7-87d2-4a50-8fcd-6b4d5b4ef9d6,3583.18,Martin Curry
POLICY-a9124901-75b2-4da1-8f11-f58328f3225d,10558.14,Jordan Horn
POLICY-a913a3b9-b397-430c-99d2-e72a4708d67a,9103.32,Robert Fernandez
POLICY-a9142c21-ba68-4c2e-a642-5138dae01ea7,8010.68,Joan Adams
POLICY-a915a3ee-fdda-4193-93d9-8014a4e39624,14738.85,Jennifer Cervantes
POLICY-a916e301-d281-4b3b-a969-bf92b425f3d5,3105.54,Tara Shah
POLICY-a919f9ac-e27d-425d-9998-55ffe6192f75,3870.79,William Reed
POLICY-a9241034-7a2e-40ef-8ca9-c1f1b6cc057b,4002.26,Bradley Mcclure
POLICY-a927f200-886f-45d2-861b-519768a08a69,4227.3,Donna Bush
POLICY-a92b56b2-0ff8-45e2-88a7-c6d4595c6c80,4665.92,Erika Melton
POLICY-a9443016-ff4e-4fcc-bebf-58f6d727d248,3298.4,Ronald Thompson
POLICY-a94e0a60-2d01-48c8-acac-1bfb7e24ded0,8380.52,Martin Curry
POLICY-a94fed8b-7e29-4821-86c5-6ba8f6aebde1,12048.81,Mr. Benjamin Wade
POLICY-a95634f7-8f00-4908-b98a-52f97d47d388,3251.63,Deanna Maldonado
POLICY-a958ef6b-6af0-47d7-9556-d6238950a295,7844.26,Janet Taylor
POLICY-a95bd456-4c0f-4abf-a49f-0389b3c85b3c,16932.4,Christopher Thomas
POLICY-a95d7a29-c9f9-41d5-bb1f-7976b4461093,2413.73,Kathleen Anderson
POLICY-a95ee522-7a57-4cb5-ac3b-e50cdb9b46eb,6147.68,Jason Carroll
POLICY-a9662462-8dfd-4ae1-8d75-dcac7871b41b,2835.32,Carrie Martinez
POLICY-a966a07e-9b21-458d-964b-828399785547,4402.46,Justin Ballard
POLICY-a96d028e-8121-4c51-b4aa-db38f8c6d3bb,9408.41,Joshua Suarez
POLICY-a979d557-ee31-4a21-801e-b84e9f767e75,2736.95,Michelle Garcia
POLICY-a97c4e63-35e3-407d-8e30-5272d745ef24,8883.45,Angela Lopez
POLICY-a985ab94-220c-4460-85f2-0f9ea59272d7,5503.21,Colleen Robinson
POLICY-a98827a5-d0c8-499c-87b9-64c6db38f789,3343.49,Barbara Perez
POLICY-a98eff6d-018b-40e4-bc00-b7d38d435939,9927.78,John Wright
POLICY-a98f405e-afa1-44f8-bd2a-ddcddd8db27d,13739.86,Amy Rivera
POLICY-a993ad4b-25ba-4b86-bc06-f33ec3a4ff36,17747.56,Kimberly Marshall
POLICY-a9a35b31-40b0-48ad-bf81-18c95910a67b,9538.2,Rhonda Peterson
POLICY-a9a6bf33-da5b-45cb-96d2-ebd12a888de4,9958.73,Jessica Garcia
POLICY-a9acb50e-1005-4b57-af0f-0b3fc31c24a9,7338.71,Ashley Nguyen
POLICY-a9b361a1-6cc9-4a4b-b226-4c1c0b6a5fa8,2984.98,Martin Curry
POLICY-a9b3a029-6951-4971-98dd-2f31b2c25311,3280.21,David Stevenson
POLICY-a9b3b619-4e24-48f6-8aea-842f5a6ca4ec,8564.22,Robert Jenkins
POLICY-a9b8b2b3-6fcc-4ee5-8dee-20edae79f4f4,6870.52,Lisa Black
POLICY-a9bbc397-6c66-4374-8994-ea2abeb67450,6828.66,Sarah Flowers
POLICY-a9c23b28-5c2c-431c-8696-b0364a2f0185,14845.06,Alexander Hill
POLICY-a9ce0f00-6f44-481a-98ac-1627a99f4381,2887.08,John Evans
POLICY-a9d2f83b-e474-4e37-9a85-cb49ac77abba,3215.89,Jennifer Cervantes
POLICY-a9dbbd4f-6717-4cac-b1fd-164d369efce3,948.12,Cindy Hall
POLICY-a9debfde-3bfd-418d-b16a-1c5c071d303e,14496.32,Joseph Padilla
POLICY-a9ea49a4-a90a-4107-8399-48a8c8a52d5c,4069.05,Ryan Hanna
POLICY-a9eba22c-842b-4965-84cc-9e54875a58c7,3923.09,Brenda Clark
POLICY-a9f4f943-5ca0-410c-aa8a-f5a52777a221,5548.44,Cody Harrell
POLICY-aa01e7ff-1ce4-4b93-a1f5-aa4010489432,7022.08,Holly Rose
POLICY-aa0aa328-a826-4fb7-aed6-c7442e9b29c6,1696.25,Jordan Horn
POLICY-aa0d847e-2f1f-44f7-ab35-4890944f8626,4615.19,Cindy Whitaker
POLICY-aa0f1a75-666c-4123-8682-0a0a90f8aecc,3340.12,Holly Ward
POLICY-aa181e70-01d3-4265-8299-ef760d461219,9780,Aaron Johnson
POLICY-aa1c14f0-6572-4223-84e3-f900089d80b1,5438.55,Bradley Mcclure
POLICY-aa1cc767-bcfe-45dd-bdbf-b0e8da64d307,5312.82,Beth Murillo
POLICY-aa1dc01f-7219-484f-bd6b-daf771e6620c,1949.13,Andrea Lee
POLICY-aa20af8f-3992-4e59-8b01-4a31c922eb2a,3473.85,Robert Arnold
POLICY-aa2e26a2-5754-4449-9e27-9971c1330cec,4132.76,Brian Lara
POLICY-aa3652c3-b43e-4557-a716-9ea35b50a7c1,6579.28,David Cruz
POLICY-aa3e8a67-c8dd-45a6-a5ed-6ac321c14a66,4261.32,Rachel Lee
POLICY-aa408200-952f-4c76-8d04-644466188ef1,2016.36,Thomas Torres
POLICY-aa44037d-d550-4046-a6d2-7edfe590ebe6,18703.11,Chelsey Horne
POLICY-aa48e29a-d522-4764-b46e-029777e21eb0,5518.47,Shannon Nguyen
POLICY-aa4d7f18-a0cc-47a4-874d-e09dbe6fcdf4,4153.59,Daniel Smith
POLICY-aa504971-2807-4201-8114-76af90fd557e,7565.77,Suzanne Miller
POLICY-aa519e55-f10b-4bdf-9286-8a4dc03b6f04,8692.17,Charles Ball
POLICY-aa52beb4-6532-4ad8-8d09-5d635825b174,8516.73,April Mullins
POLICY-aa530db1-ef75-4b65-b0a7-e775f29507f6,2849.71,Jared Schneider
