POLICY_MONTH,AGENT_NAME,NUM_POLICIES
Mon Jul 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Calvin Peterson,1
Mon Jul 31 2023 19:00:00 GMT-0500 (Central Daylight Time),John Evans,1
Mon Jul 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Matthew Clark,1
Mon Jul 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Richard Roberts,1
Mon Jul 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Jason Cook,1
Mon Jul 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Alyssa Colon,1
Mon Jul 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Cassandra Schwartz,1
Mon Jul 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Marcus Mcconnell,1
Mon Jul 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Rodney Richardson,1
Mon Jul 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Ronald Holland,1
Mon Jul 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Samantha Lawson,1
Mon Jul 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Shannon Nguyen,1
Mon Jul 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Robert Jenkins,1
Mon Jul 31 2023 19:00:00 GMT-0500 (Central Daylight Time),William Garcia,1
Mon Jul 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Lydia Yates,1
Mon Jul 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Lisa Bryan,1
Mon Jul 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Joan Adams,1
Mon Jul 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Jared Schneider,1
Mon Jul 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Jamie Ward,1
Mon Jul 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Angela James,1
Mon Jul 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Jasmin Walsh,1
Mon Jul 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Devin Chavez,1
Mon Jul 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Laura Williams,1
Mon Jul 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Kimberly Leonard,1
Mon Jul 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Lauren Harding,1
Mon Jul 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Amy Rivera,1
Mon Jul 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Michele Mason,1
Mon Jul 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Daniel Smith,1
Mon Jul 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Megan Ortega,1
Mon Jul 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Robert Arnold,1
Mon Jul 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Megan Smith,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Laura Williams,4
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Emily Flores,4
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Alexander Hill,4
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Todd Mack,4
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Debra Dawson,3
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Lisa Bryan,3
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Gavin Caldwell,3
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Luke Foley,3
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Jennifer Cervantes,3
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Kimberly Leonard,3
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Jerome Livingston,3
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Joshua Nelson,3
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Amanda Perkins,3
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Alexander Anderson,3
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Megan Ortega,3
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Cindy Whitaker,3
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Cassandra Schwartz,3
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Jonathan Coffey,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Helen Price,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Joan Adams,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Natalie Santos,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Brian Wilson,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Kathleen Anderson,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Gregory Johnson,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Angela Lopez,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Mark Higgins,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Paige Wood,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Travis Roth,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Christine Mendoza,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Melanie Hardy,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Nancy Williams,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Jennifer Mckinney,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Kimberly Allen,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Amy Vasquez,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Maxwell Griffin,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Sarah Flowers,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Rhonda Peterson,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Matthew Jenkins,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Ronald Thompson,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Erika Melton,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Richard Humphrey,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Jill Cook,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Arthur Martin,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Gwendolyn Blanchard,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Michael Gibson,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Kathleen Griffith,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),David Velazquez,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Benjamin Byrd,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Erica Davis MD,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Scott Navarro,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Kimberly Pacheco,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Barbara Ward,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Laura Wheeler,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Shannon Nguyen,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Stanley Donovan,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Tara Shah,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Thomas Torres,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Robin Hammond,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),John Sanders,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Crystal Mcgee,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Stacy Bradley,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Jason Cook,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Matthew Maldonado,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Ethan Miller,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Amy Lane,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Joshua Castro,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Timothy Webster,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Sherry Manning,2
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Mr. Jonathan Murphy,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Tamara Rivera,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Daisy Martinez,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Claudia Copeland,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Pamela Johnson,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Stephanie Delacruz,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Thomas Vega,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Robert Brown,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Michael Sosa,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Kelly Fleming,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Taylor Munoz,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),April Clarke,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Barbara Casey,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),David Anderson,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Gina Smith,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Marissa Jimenez,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Bradley Mcclure,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Calvin Peterson,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Robert Williams,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Jennifer Walker,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Carrie Martinez,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Justin Clark,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Mr. James Cooper,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Scott Marks,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Colleen Hill,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Paul Spencer,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Robert Kim DDS,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),David Mitchell,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Erin Sanchez,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Alyssa Colon,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Jennifer Mueller,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),James Lopez,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Benjamin Mays,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Tyler Garcia,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),John Pace,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),April Fritz,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Christopher Thomas,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Miss Rhonda Bell,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Jackie Carrillo,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Matthew Clark,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Richard Delacruz,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Joseph Padilla,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Ellen Morales,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Chelsey Horne,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Cody Harrell,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Erin Ramos,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Jason Fuller,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Peter Lester,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Dustin Carter,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Matthew Coleman,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Dr. Antonio Turner MD,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Nancy Hernandez,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Caleb Martin,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Elizabeth Gonzalez,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Holly Rose,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Colleen Adams,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Brian Lara,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Chad Washington,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Tara Barrera,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Devin Chavez,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Jacob Short MD,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Clarence Williams,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Jordan Gonzalez,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Bryan Frank,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Barbara Perez,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Steven George,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Chad Silva,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Lauren Cooper,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Lisa Stewart,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Robert Dominguez,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Mr. Ruben Lane,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Chloe Rodriguez,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Samantha Lawson,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Vanessa Paul,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Sheena Prince,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),William Reed,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Kathy Gutierrez,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Michael Cardenas,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Joseph Allen,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Beth Murillo,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Allison Lara,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Megan Smith,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Joseph Jones,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Robert Fernandez,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Jessica Robinson,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Kimberly Pennington,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),David Cruz,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Felicia Joseph,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Justin Boyd,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Stephanie Smith,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Richard Roberts,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Victor Mora,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Kristie Knight,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Jamie Brennan,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Dana Proctor,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Robin Maynard,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Stacy Bruce,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Gabriella Bullock,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Thomas Pham,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Kristi Anderson,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Adam Garcia,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Barbara Chen,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Sheila Rodriguez,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Alan Huffman,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Christopher Chavez,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Brenda Clark,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Aaron Johnson,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Darrell Anderson,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Jesse Hamilton,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Victoria Long,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Kyle Stewart,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Anthony Fuentes,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Alexander Cox,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Nathan Lara,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Cynthia Miller,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Michael Martin,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Jose Brooks,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),David Richardson,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Monica Randolph,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Ashley Rodriguez,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Angela James,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Mark Brown,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Angela Edwards,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Scott Macias,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Cindy Roberts MD,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Andrea Bridges,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Scott Gibson,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Maria Brown,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Carla Frederick,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Joseph Tran,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Billy Moreno,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Robert Jenkins,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Susan Reed,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Lisa Adams,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Michael Campbell,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Jermaine Rogers,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Dean Newman,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Ethan Walker,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),John Jones,1
Fri Jun 30 2023 19:00:00 GMT-0500 (Central Daylight Time),Austin George,1
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Catherine Williams,5
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Nancy Jones,4
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Michelle Garcia,3
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Jerry Cruz,3
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Debra Dawson,3
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Jose Brooks,3
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Matthew Coleman,3
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Stacy Bradley,3
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Natalie Santos,3
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Thomas Johnson,3
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Luke Foley,3
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Nancy Hernandez,3
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Rachel Wright,3
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Kelly Fleming,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Carly Burton,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Stacey Silva,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Colleen Robinson,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),David Mitchell,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Joshua Gonzalez,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Vanessa Ray,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Justin Clark,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Larry Arroyo,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Mrs. Karen Peterson MD,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Jason Parker,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Richard Roberts,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Ellen Morales,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Alyssa Colon,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Erica Davis,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),April Fritz,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Kathy Gutierrez,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Daniel Williams,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Megan Smith,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Samantha Lawson,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Stephanie Delacruz,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Robert Brown,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Charles Ball,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Jennifer Reynolds,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),John Greene,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Andrea Bridges,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Heather Young,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Steven Huang,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Caleb Martin,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Ashley Nguyen,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Mario Scott,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Jared Schneider,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Bradley Mcclure,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Brian Adams,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Angela James,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Amy Rivera,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Kathleen Anderson,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Mark King,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Michael Johnson,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Kristopher Rivera,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Lydia Yates,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Elizabeth King,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Maxwell Griffin,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Holly Rose,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Martin Curry,2
Wed May 31 2023 19:00:00 GMT-0500 (Central Daylight Time),Erika Melton,2
